192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=65 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=66 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=67 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=68 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=69 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=70 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=71 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=72 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=73 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=74 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=75 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=76 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=77 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=78 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=79 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=80 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=81 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=82 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=83 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=84 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=85 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=86 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=87 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=88 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=89 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=90 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=91 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=92 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=93 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=94 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=95 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=96 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=97 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=98 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=99 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=100 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<185>date=2016-02-20 time=11:56:11 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0720018432 type=anomaly subtype=anomaly level=alert vd="root" severity=critical srcip=85.243.247.32 dstip=64.71.8.195 srcintf="wan2" sessionid=0 action=clear_session proto=6 service=tcp/50188 count=1 attack="tcp_syn_flood" srcport=62895 dstport=3268 attackid=100663396 profile="DoS-policy1" ref="http://www.fortinet.com/ids/VID100663396" msg="anomaly: tcp_syn_flood, 1001 > threshold 1000" crscore=50 crlevel=critical
